date,time,FC1_Read_Input_Register,FC2_Read_Discrete_Value,FC3_Read_Holding_Register,FC4_Read_Coil,label,type
31-Mar-19,12:39:04,35175,14818,16493,63400,0,normal
31-Mar-19,12:39:04,60058,6953,43367,11011,0,normal
31-Mar-19,12:39:04,60473,22227,36350,65013,0,normal
31-Mar-19, 12:39:05 ,16701,22970,51645,30423,0,normal
31-Mar-19, 12:39:05 ,52539,44736,64727,60876,0,normal
31-Mar-19, 12:39:05 ,5832,14456,51477,55322,0,normal
31-Mar-19, 12:39:05 ,64841,58625,28972,51370,0,normal
31-Mar-19,12:39:05,17595,47846,10507,19008,0,normal
31-Mar-19,12:39:05,31108,59529,4718,30602,0,normal
31-Mar-19,12:39:05,41736,54392,36120,26357,0,normal
31-Mar-19, 12:39:06 ,36885,14688,41438,12312,0,normal
31-Mar-19,12:39:06,36885,14688,41438,12312,0,normal
31-Mar-19,12:39:06,61040,54323,6068,48820,0,normal
31-Mar-19, 12:39:07 ,19985,23594,217,52249,0,normal
31-Mar-19,12:39:07,4531,43194,44335,43881,0,normal
31-Mar-19, 12:39:09 ,39411,2360,11734,30549,0,normal
31-Mar-19, 12:39:09 ,5049,53984,34394,63033,0,normal
31-Mar-19, 12:39:09 ,55604,64003,41043,13230,0,normal
31-Mar-19, 12:39:10 ,14233,44348,20688,39921,0,normal
31-Mar-19, 12:39:10 ,6935,53313,64257,15773,0,normal
31-Mar-19,12:39:10,3944,26782,46631,28617,0,normal
31-Mar-19,12:39:10,40329,60768,5943,36113,0,normal
31-Mar-19, 12:39:11 ,22637,49543,32945,64254,0,normal
31-Mar-19, 12:39:11 ,32213,58667,41511,24536,0,normal
31-Mar-19,12:39:11,27667,5242,55441,25000,0,normal
31-Mar-19,12:39:11,38836,45862,39737,10058,0,normal
31-Mar-19,12:39:11,8283,45657,15487,16060,0,normal
31-Mar-19, 12:39:13 ,24878,637,36677,35985,0,normal
31-Mar-19, 12:39:13 ,58187,17542,8637,31566,0,normal
31-Mar-19,12:39:13,30865,9597,30620,18522,0,normal
31-Mar-19,12:39:13,41101,41867,758,36265,0,normal
31-Mar-19, 12:39:14 ,26986,53410,54132,29629,0,normal
31-Mar-19, 12:39:14 ,41101,41867,758,36265,0,normal
31-Mar-19, 12:39:14 ,64769,20676,52900,6923,0,normal
31-Mar-19,12:39:14,58896,45294,56576,56263,0,normal
31-Mar-19, 12:39:15 ,51759,4026,13837,15241,0,normal
31-Mar-19,12:38:29,43699,65459,38257,52910,0,normal
31-Mar-19,12:38:29,8271,33492,34749,24684,0,normal
31-Mar-19, 12:38:30 ,29190,49631,27874,4958,0,normal
31-Mar-19, 12:38:30 ,37580,51532,60585,12981,0,normal
31-Mar-19,12:38:30,55635,23421,9144,28720,0,normal
31-Mar-19, 12:38:31 ,52998,61203,22858,122,0,normal
31-Mar-19,12:38:31,36260,28323,37895,38016,0,normal
31-Mar-19,12:38:31,52998,61203,22858,122,0,normal
31-Mar-19,12:38:32,14086,34490,20339,40045,0,normal
31-Mar-19,12:38:32,48161,28567,60329,47093,0,normal
31-Mar-19, 12:38:33 ,22837,9466,49736,46810,0,normal
31-Mar-19, 12:38:33 ,49404,27269,55344,3072,0,normal
31-Mar-19, 12:38:33 ,60737,16228,12458,2838,0,normal
31-Mar-19, 12:38:33 ,64503,57074,45402,38952,0,normal
31-Mar-19,12:38:33,49404,27269,55344,3072,0,normal
31-Mar-19, 12:38:34 ,27916,48654,575,16276,0,normal
31-Mar-19,12:38:34,55275,47125,57561,52833,0,normal
31-Mar-19, 12:38:35 ,21432,27219,50604,18453,0,normal
31-Mar-19,12:38:35,37218,32827,25887,10958,0,normal
31-Mar-19, 12:38:36 ,44710,12076,57640,48288,0,normal
31-Mar-19,12:38:37,33268,31834,30216,41298,0,normal
31-Mar-19,12:38:37,44710,12076,57640,48288,0,normal
31-Mar-19,12:38:37,47536,23149,50911,38181,0,normal
31-Mar-19,12:38:37,7776,45928,63437,17855,0,normal
31-Mar-19, 12:38:38 ,28208,689,2195,51858,0,normal
31-Mar-19,12:38:38,10242,15357,52007,38710,0,normal
31-Mar-19,12:38:38,28208,689,2195,51858,0,normal
31-Mar-19,12:38:39,17809,23751,8822,37324,0,normal
31-Mar-19,12:38:40,242,7131,26131,32813,0,normal
31-Mar-19,12:38:40,5675,8257,50837,62177,0,normal
31-Mar-19, 12:38:41 ,29656,51744,2954,45097,0,normal
31-Mar-19,12:38:41,57024,51462,3008,9542,0,normal
31-Mar-19, 12:38:42 ,15184,55119,12950,2796,0,normal
31-Mar-19,12:38:42,57024,51462,3008,9542,0,normal
31-Mar-19, 12:38:43 ,50257,22137,11892,11360,0,normal
31-Mar-19,12:38:43,26640,48639,33380,27034,0,normal
31-Mar-19,12:38:43,55197,17832,43388,14863,0,normal
31-Mar-19, 12:38:44 ,19992,8039,27877,38556,0,normal
31-Mar-19,12:38:44,16101,36931,15218,56810,0,normal
31-Mar-19, 12:38:45 ,24099,47108,10381,49186,0,normal
31-Mar-19, 12:38:45 ,25716,17904,25717,50205,0,normal
31-Mar-19,12:38:45,33626,58325,27945,18337,0,normal
31-Mar-19,12:38:45,37300,26450,37538,44082,0,normal
31-Mar-19, 12:38:46 ,14376,53132,58018,33942,0,normal
31-Mar-19, 12:38:46 ,29644,6909,53076,33435,0,normal
31-Mar-19, 12:38:46 ,50309,18836,48843,41141,0,normal
31-Mar-19,12:38:46,32972,47929,11922,25542,0,normal
31-Mar-19,12:38:46,55277,41410,35885,64018,0,normal
31-Mar-19, 12:38:47 ,1032,2431,26773,54737,0,normal
31-Mar-19, 12:38:47 ,55277,41410,35885,64018,0,normal
31-Mar-19,12:38:47,1032,2431,26773,54737,0,normal
31-Mar-19,12:38:47,55277,41410,35885,64018,0,normal
31-Mar-19,12:38:48,33675,64328,17326,7185,0,normal
31-Mar-19, 12:38:49 ,15296,19519,25191,57259,0,normal
31-Mar-19, 12:38:49 ,16188,24133,57986,8236,0,normal
31-Mar-19, 12:38:49 ,9096,49791,22867,14755,0,normal
31-Mar-19,12:38:49,25339,24024,8088,37058,0,normal
31-Mar-19,12:38:49,35539,54186,28534,11180,0,normal
31-Mar-19, 12:38:50 ,50294,17010,31260,40912,0,normal
31-Mar-19,12:38:50,15296,19519,25191,57259,0,normal
31-Mar-19, 12:38:51 ,33877,58932,33415,55446,0,normal
31-Mar-19,12:38:51,19103,19849,59296,64469,0,normal
31-Mar-19,12:38:51,33877,58932,33415,55446,0,normal
31-Mar-19,12:38:51,45800,25946,13572,62560,0,normal
31-Mar-19, 12:38:52 ,14320,46162,10418,62326,0,normal
31-Mar-19, 12:38:52 ,37295,33350,26733,23812,0,normal
31-Mar-19, 12:38:52 ,55311,29425,23251,34200,0,normal
31-Mar-19,12:38:52,17742,13158,30642,17438,0,normal
31-Mar-19,12:38:52,37295,33350,26733,23812,0,normal
31-Mar-19,12:38:52,55311,29425,23251,34200,0,normal
31-Mar-19, 12:38:53 ,52058,31260,34483,52693,0,normal
31-Mar-19,12:38:54,30656,50673,9344,61845,0,normal
31-Mar-19,12:38:54,37548,48447,11173,3452,0,normal
31-Mar-19,12:38:54,6412,55994,65230,60421,0,normal
31-Mar-19, 12:38:55 ,2965,32380,61931,8341,0,normal
31-Mar-19, 12:38:55 ,48573,61896,38766,1289,0,normal
31-Mar-19, 12:38:56 ,14086,34672,51714,47043,0,normal
31-Mar-19, 12:36:52 ,11287,3537,27844,30527,0,normal
31-Mar-19,12:36:52,11287,3537,27844,30527,0,normal
31-Mar-19, 12:36:54 ,11287,3537,27844,30527,0,normal
31-Mar-19,12:36:59,41029,55891,26004,50645,0,normal
31-Mar-19, 12:37:00 ,64661,40232,33460,44046,0,normal
31-Mar-19, 12:37:01 ,64661,40232,33460,44046,0,normal
31-Mar-19, 12:37:03 ,53512,3369,49630,43895,0,normal
31-Mar-19,12:37:03,53512,3369,49630,43895,0,normal
31-Mar-19,12:37:04,53512,3369,49630,43895,0,normal
31-Mar-19,12:37:05,38175,40957,52382,216,0,normal
31-Mar-19, 12:37:08 ,36462,11788,4504,55448,0,normal
31-Mar-19,12:37:08,18658,9955,53189,2021,0,normal
31-Mar-19,12:37:09,51268,25552,28376,54634,0,normal
31-Mar-19, 12:37:10 ,22306,62837,53828,18882,0,normal
31-Mar-19, 12:37:12 ,17425,14164,11771,17086,0,normal
31-Mar-19, 12:37:14 ,44745,46290,27921,12231,0,normal
31-Mar-19, 12:37:15 ,24307,17886,8631,57516,0,normal
31-Mar-19,12:37:15,24307,17886,8631,57516,0,normal
31-Mar-19,12:37:17,49399,19795,25455,57773,0,normal
31-Mar-19, 12:37:19 ,45798,32289,56760,40844,0,normal
31-Mar-19, 12:37:19 ,64302,37407,56337,48362,0,normal
31-Mar-19,12:37:19,35737,51158,64173,18638,0,normal
31-Mar-19, 12:37:21 ,26043,23325,56156,11842,0,normal
31-Mar-19,12:37:21,22626,15622,52695,18531,0,normal
31-Mar-19, 12:37:22 ,26043,23325,56156,11842,0,normal
31-Mar-19, 12:37:22 ,4536,32425,4337,43562,0,normal
31-Mar-19,12:37:22,26043,23325,56156,11842,0,normal
31-Mar-19,12:37:22,4536,32425,4337,43562,0,normal
31-Mar-19, 12:37:24 ,17378,11774,14740,58619,0,normal
31-Mar-19,12:37:24,27290,22023,5709,10135,0,normal
31-Mar-19, 12:37:25 ,17378,11774,14740,58619,0,normal
31-Mar-19,12:37:26,14749,3003,33027,35982,0,normal
31-Mar-19,12:37:26,26286,56455,21236,51783,0,normal
31-Mar-19, 12:37:27 ,55602,25415,55353,22846,0,normal
31-Mar-19, 12:37:30 ,47867,30611,22516,54140,0,normal
31-Mar-19, 12:37:30 ,62610,4379,8442,25423,0,normal
31-Mar-19,12:37:31,13622,59455,12529,63919,0,normal
31-Mar-19,12:37:31,16368,35820,41919,40533,0,normal
31-Mar-19,12:37:32,14475,16814,17193,33378,0,normal
31-Mar-19,12:37:32,62283,42898,913,43205,0,normal
31-Mar-19, 12:37:33 ,14475,16814,17193,33378,0,normal
31-Mar-19, 12:37:33 ,29789,31607,31795,58856,0,normal
31-Mar-19, 12:37:34 ,39888,52746,7592,38269,0,normal
31-Mar-19,12:37:34,39888,52746,7592,38269,0,normal
31-Mar-19, 12:37:35 ,34541,38938,46098,33603,0,normal
31-Mar-19, 12:37:35 ,6190,34930,10617,20308,0,normal
31-Mar-19, 12:37:36 ,14133,33389,41705,24338,0,normal
31-Mar-19,12:37:37,20930,49983,59400,18392,0,normal
31-Mar-19,12:37:37,9565,30679,27766,5720,0,normal
31-Mar-19,12:37:38,17002,20434,10781,46700,0,normal
31-Mar-19,12:37:38,60479,18511,12452,57744,0,normal
31-Mar-19, 12:37:41 ,27242,4889,30530,5397,0,normal
31-Mar-19, 12:37:41 ,5858,41349,18227,1,0,normal
31-Mar-19,12:37:41,22154,54856,40360,50617,0,normal
31-Mar-19, 12:37:42 ,9214,20766,41045,50306,0,normal
31-Mar-19,12:37:42,5858,41349,18227,1,0,normal
31-Mar-19,12:37:43,14740,36031,45063,2472,0,normal
31-Mar-19,12:37:44,21877,42096,17071,3020,0,normal
31-Mar-19,12:37:44,24544,34616,57623,46700,0,normal
31-Mar-19, 12:37:46 ,65240,21892,10553,31460,0,normal
31-Mar-19,12:37:47,21581,4839,12731,59618,0,normal
31-Mar-19,12:37:47,27310,60763,33366,33510,0,normal
31-Mar-19,12:37:47,57046,12351,41469,62871,0,normal
31-Mar-19, 12:37:48 ,3092,57851,29014,61736,0,normal
31-Mar-19,12:37:48,18894,25599,3823,52158,0,normal
31-Mar-19, 12:37:49 ,19134,29075,38697,6351,0,normal
31-Mar-19,12:37:49,14442,22456,2813,41113,0,normal
31-Mar-19,12:37:49,18894,25599,3823,52158,0,normal
31-Mar-19, 12:37:50 ,46244,30973,58535,26589,0,normal
31-Mar-19, 12:37:50 ,59928,21180,16222,44919,0,normal
31-Mar-19,12:37:50,48639,35089,6124,3934,0,normal
31-Mar-19,12:37:51,32234,19959,63826,3014,0,normal
31-Mar-19,12:37:52,33482,63862,15909,59152,0,normal
31-Mar-19,12:37:52,7735,31808,25751,55140,0,normal
31-Mar-19, 12:37:53 ,57016,56556,40405,63606,0,normal
31-Mar-19, 12:37:54 ,18242,60781,7479,48435,0,normal
31-Mar-19,12:37:54,33475,40189,32349,28138,0,normal
31-Mar-19, 12:37:56 ,36160,28976,52227,41870,0,normal
31-Mar-19, 12:37:56 ,61516,23184,28138,23767,0,normal
31-Mar-19, 12:37:57 ,3060,5898,9418,3329,0,normal
31-Mar-19, 12:37:58 ,1047,8178,18134,469,0,normal
31-Mar-19, 12:37:58 ,32279,5240,36504,60370,0,normal
31-Mar-19, 12:37:58 ,33905,20295,19890,31295,0,normal
31-Mar-19, 12:37:59 ,27004,30797,34999,48956,0,normal
31-Mar-19, 12:37:59 ,63181,61527,44567,17922,0,normal
31-Mar-19, 12:37:59 ,65254,64521,10411,23880,0,normal
31-Mar-19,12:37:59,63181,61527,44567,17922,0,normal
31-Mar-19, 12:38:00 ,14597,4975,60254,15092,0,normal
31-Mar-19,12:38:00,19217,62776,9899,49772,0,normal
31-Mar-19,12:38:00,55991,49097,55012,4529,0,normal
31-Mar-19, 12:38:01 ,63308,34327,11966,43318,0,normal
31-Mar-19,12:38:01,19217,62776,9899,49772,0,normal
31-Mar-19,12:38:02,26624,37493,29016,48824,0,normal
31-Mar-19,12:38:02,27053,49434,26066,3916,0,normal
31-Mar-19,12:38:02,9151,27982,11671,17045,0,normal
31-Mar-19, 12:38:03 ,6156,55050,37118,31616,0,normal
31-Mar-19,12:38:03,33384,26011,30178,13372,0,normal
31-Mar-19,12:38:03,6156,55050,37118,31616,0,normal
31-Mar-19, 12:38:04 ,12639,8145,39282,11540,0,normal
31-Mar-19, 12:38:04 ,29164,59674,24810,33092,0,normal
31-Mar-19, 12:38:04 ,33384,26011,30178,13372,0,normal
31-Mar-19,12:38:04,33384,26011,30178,13372,0,normal
31-Mar-19, 12:38:05 ,60236,41541,23414,43488,0,normal
31-Mar-19,12:38:05,12607,59639,46045,10992,0,normal
31-Mar-19, 12:38:06 ,0,0,0,0,0,normal
31-Mar-19, 12:38:06 ,36827,56974,61830,61241,0,normal
31-Mar-19,12:38:06,12699,39112,40855,2298,0,normal
31-Mar-19,12:38:06,36827,56974,61830,61241,0,normal
31-Mar-19,12:38:06,54170,38332,40172,23116,0,normal
31-Mar-19, 12:38:07 ,62651,62812,35391,53691,0,normal
31-Mar-19,12:38:07,29490,9925,22800,64710,0,normal
31-Mar-19, 12:38:08 ,20749,2219,59496,61599,0,normal
31-Mar-19, 12:38:08 ,56522,24542,26646,36936,0,normal
31-Mar-19,12:38:08,30803,49917,25749,27006,0,normal
31-Mar-19, 12:38:09 ,30803,49917,25749,27006,0,normal
31-Mar-19, 12:38:09 ,44297,44554,23067,11816,0,normal
31-Mar-19, 12:38:10 ,41802,7500,60016,46711,0,normal
31-Mar-19,12:38:11,11196,44504,44518,17433,0,normal
31-Mar-19,12:38:11,38663,11847,1358,51917,0,normal
31-Mar-19,12:38:11,48140,22314,56657,12460,0,normal
31-Mar-19,12:38:11,4833,56217,416,64490,0,normal
31-Mar-19, 12:38:12 ,14624,53951,14642,4504,0,normal
31-Mar-19,12:38:12,14624,53951,14642,4504,0,normal
31-Mar-19,12:38:12,61401,41561,25396,40990,0,normal
31-Mar-19,12:38:13,42937,30973,18208,37670,0,normal
31-Mar-19, 12:38:14 ,26268,9992,38716,44906,0,normal
31-Mar-19, 12:38:14 ,43939,41071,3838,17517,0,normal
31-Mar-19,12:38:14,43939,41071,3838,17517,0,normal
31-Mar-19,12:38:15,16717,49098,19626,26508,0,normal
31-Mar-19, 12:38:16 ,6322,13703,26256,26740,0,normal
31-Mar-19, 12:38:16 ,64614,31667,50882,26289,0,normal
31-Mar-19,12:38:16,30353,16363,9334,19975,0,normal
31-Mar-19,12:38:17,32483,42785,671,53221,0,normal
31-Mar-19,12:38:17,65403,10276,33087,45509,0,normal
31-Mar-19, 12:38:18 ,29128,29484,1962,51185,0,normal
31-Mar-19,12:38:18,37041,5529,62817,30722,0,normal
31-Mar-19, 12:38:19 ,47187,2329,42564,1884,0,normal
31-Mar-19,12:38:19,47183,15435,51871,44188,0,normal
31-Mar-19, 12:38:20 ,58776,52530,51218,51563,0,normal
31-Mar-19,12:38:20,58776,52530,51218,51563,0,normal
31-Mar-19, 12:38:22 ,18755,61830,22753,41754,0,normal
31-Mar-19, 12:38:22 ,63891,63513,48547,52975,0,normal
31-Mar-19,12:38:22,23295,43835,37021,53251,0,normal
31-Mar-19,12:38:22,4056,3250,14433,60051,0,normal
31-Mar-19,12:38:23,18875,24460,60632,17616,0,normal
31-Mar-19,12:38:23,52992,30612,36115,36935,0,normal
31-Mar-19,12:38:23,9016,37414,34525,33780,0,normal
31-Mar-19, 12:38:24 ,10586,6195,58406,32685,0,normal
31-Mar-19, 12:38:24 ,1698,61822,44211,19571,0,normal
31-Mar-19, 12:38:24 ,5286,45948,39011,53643,0,normal
31-Mar-19, 12:38:24 ,56812,21706,23062,51899,0,normal
31-Mar-19,12:38:24,61726,15505,37400,39127,0,normal
31-Mar-19,12:38:24,9016,37414,34525,33780,0,normal
31-Mar-19, 12:38:25 ,18257,40194,15880,30200,0,normal
31-Mar-19, 12:38:25 ,56812,21706,23062,51899,0,normal
31-Mar-19, 12:38:26 ,7238,819,23477,46659,0,normal
31-Mar-19, 12:38:27 ,27531,63597,63135,48321,0,normal
31-Mar-19, 12:38:27 ,35795,65035,7836,3781,0,normal
31-Mar-19,12:38:27,49843,27241,45168,19867,0,normal
31-Mar-19,12:38:27,51348,9849,7421,34050,0,normal
31-Mar-19, 12:38:28 ,4253,15459,28799,45477,0,normal
31-Mar-19, 12:38:30 ,26353,54864,60505,3297,0,normal
31-Mar-19,12:38:30,1406,57535,33925,59587,0,normal
31-Mar-19,12:38:31,10404,34720,8429,31008,0,normal
31-Mar-19,12:38:31,62066,48206,64448,36072,0,normal
31-Mar-19, 12:38:32 ,14086,34490,20339,40045,0,normal
31-Mar-19, 12:38:32 ,48161,28567,60329,47093,0,normal
31-Mar-19, 12:38:32 ,9935,45473,37463,49443,0,normal
31-Mar-19,12:38:32,31829,2381,27691,49359,0,normal
31-Mar-19,12:38:32,36324,378,38117,63286,0,normal
31-Mar-19,12:38:32,49498,11594,39634,37820,0,normal
31-Mar-19,12:38:33,36324,378,38117,63286,0,normal
31-Mar-19,12:38:33,61236,52137,33638,16886,0,normal
31-Mar-19, 12:38:34 ,57404,2675,41254,6508,0,normal
31-Mar-19, 12:38:34 ,61236,52137,33638,16886,0,normal
31-Mar-19,12:38:34,41481,56540,59783,51841,0,normal
31-Mar-19, 12:38:35 ,47808,62824,33158,40334,0,normal
31-Mar-19,12:38:35,21432,27219,50604,18453,0,normal
31-Mar-19,12:38:35,27894,34968,16689,44563,0,normal
31-Mar-19, 12:38:36 ,58913,15730,7802,13644,0,normal
31-Mar-19,12:38:36,19939,22616,31633,32848,0,normal
31-Mar-19,12:38:36,25088,15504,27571,51257,0,normal
31-Mar-19,12:38:36,9366,53815,37767,52851,0,normal
31-Mar-19, 12:38:37 ,44710,12076,57640,48288,0,normal
31-Mar-19, 12:38:37 ,47536,23149,50911,38181,0,normal
31-Mar-19, 12:38:37 ,51854,29639,46388,23958,0,normal
31-Mar-19, 12:38:37 ,7776,45928,63437,17855,0,normal
31-Mar-19, 12:38:38 ,21792,37411,18708,2092,0,normal
31-Mar-19, 12:38:38 ,42153,2599,5980,45431,0,normal
31-Mar-19,12:38:38,43316,44333,41571,65144,0,normal
31-Mar-19,12:38:38,51854,29639,46388,23958,0,normal
31-Mar-19,12:38:38,53360,28022,60352,35108,0,normal
31-Mar-19, 12:38:39 ,2001,60925,23095,35743,0,normal
31-Mar-19, 12:38:39 ,28208,689,2195,51858,0,normal
31-Mar-19,12:38:39,2001,60925,23095,35743,0,normal
31-Mar-19,12:38:39,7992,56440,23814,35236,0,normal
31-Mar-19, 12:38:40 ,7158,61301,25561,11688,0,normal
31-Mar-19,12:38:40,7158,61301,25561,11688,0,normal
31-Mar-19, 12:38:41 ,15059,40755,48510,5004,0,normal
31-Mar-19, 12:38:41 ,31998,33092,10031,33086,0,normal
31-Mar-19, 12:38:41 ,6848,50857,33855,55988,0,normal
31-Mar-19, 12:38:42 ,11984,45930,17956,1795,0,normal
31-Mar-19, 12:38:42 ,23200,53207,63585,27310,0,normal
31-Mar-19, 12:38:42 ,63727,50171,14151,60395,0,normal
31-Mar-19,12:38:42,23200,53207,63585,27310,0,normal
31-Mar-19,12:38:42,4463,20999,23707,65322,0,normal
31-Mar-19,12:38:42,63727,50171,14151,60395,0,normal
31-Mar-19, 12:38:43 ,1949,12398,8051,13835,0,normal
31-Mar-19, 12:38:43 ,26640,48639,33380,27034,0,normal
31-Mar-19, 12:38:43 ,9000,36957,44759,10583,0,normal
31-Mar-19,12:38:43,50257,22137,11892,11360,0,normal
31-Mar-19, 12:38:44 ,16101,36931,15218,56810,0,normal
31-Mar-19, 12:38:44 ,21941,28071,6214,6603,0,normal
31-Mar-19,12:38:44,43231,33530,48391,39637,0,normal
31-Mar-19, 12:38:45 ,18773,9936,31552,7380,0,normal
31-Mar-19,12:38:45,18773,9936,31552,7380,0,normal
31-Mar-19,12:38:45,24099,47108,10381,49186,0,normal
31-Mar-19, 12:38:46 ,32972,47929,11922,25542,0,normal
31-Mar-19, 12:38:46 ,4473,46598,29285,53931,0,normal
31-Mar-19,12:38:46,29644,6909,53076,33435,0,normal
31-Mar-19,12:38:46,50309,18836,48843,41141,0,normal
31-Mar-19,12:38:46,855,30784,31784,47292,0,normal
31-Mar-19, 12:38:48 ,12386,55585,10706,50496,0,normal
31-Mar-19, 12:38:48 ,4309,25746,19230,20480,0,normal
31-Mar-19,12:38:48,12386,55585,10706,50496,0,normal
31-Mar-19,12:38:48,297,65531,2983,22301,0,normal
31-Mar-19,12:38:48,31150,59814,40095,9655,0,normal
31-Mar-19,12:38:48,47151,21026,37557,2048,0,normal
31-Mar-19, 12:38:49 ,25339,24024,8088,37058,0,normal
31-Mar-19, 12:38:49 ,28082,13934,52495,49702,0,normal
31-Mar-19, 12:38:49 ,35539,54186,28534,11180,0,normal
31-Mar-19,12:36:53,11287,3537,27844,30527,0,normal
31-Mar-19,12:36:55,53287,1463,33518,23014,0,normal
31-Mar-19, 12:36:56 ,53287,1463,33518,23014,0,normal
31-Mar-19, 12:36:57 ,53287,1463,33518,23014,0,normal
31-Mar-19,12:36:57,53287,1463,33518,23014,0,normal
31-Mar-19, 12:36:59 ,41029,55891,26004,50645,0,normal
31-Mar-19, 12:37:02 ,15879,49034,60505,8898,0,normal
31-Mar-19,12:37:02,15879,49034,60505,8898,0,normal
31-Mar-19, 12:37:04 ,38175,40957,52382,216,0,normal
31-Mar-19, 12:37:04 ,53512,3369,49630,43895,0,normal
31-Mar-19, 12:37:06 ,64129,48498,34172,14203,0,normal
31-Mar-19,12:37:07,36462,11788,4504,55448,0,normal
31-Mar-19,12:37:07,64129,48498,34172,14203,0,normal
31-Mar-19, 12:37:08 ,18658,9955,53189,2021,0,normal
31-Mar-19, 12:37:09 ,51268,25552,28376,54634,0,normal
31-Mar-19,12:37:10,51268,25552,28376,54634,0,normal
31-Mar-19, 12:37:11 ,22306,62837,53828,18882,0,normal
31-Mar-19,12:37:12,17425,14164,11771,17086,0,normal
31-Mar-19, 12:37:13 ,22642,23345,14750,36675,0,normal
31-Mar-19,12:37:13,22642,23345,14750,36675,0,normal
31-Mar-19,12:37:14,20425,56837,7202,24043,0,normal
31-Mar-19, 12:37:16 ,50390,64649,2846,23157,0,normal
31-Mar-19,12:37:16,24307,17886,8631,57516,0,normal
31-Mar-19, 12:37:17 ,64359,38409,15345,12604,0,normal
31-Mar-19,12:37:17,0,0,0,0,0,normal
31-Mar-19, 12:37:20 ,22626,15622,52695,18531,0,normal
31-Mar-19, 12:37:20 ,35737,51158,64173,18638,0,normal
31-Mar-19, 12:37:21 ,30074,4223,51679,14892,0,normal
31-Mar-19, 12:37:23 ,43659,9692,18752,38938,0,normal
31-Mar-19, 12:37:23 ,55276,8194,44767,43364,0,normal
31-Mar-19,12:37:25,31474,43677,16010,281,0,normal
31-Mar-19, 12:37:27 ,0,0,0,0,0,normal
31-Mar-19,12:37:27,0,0,0,0,0,normal
31-Mar-19, 12:37:28 ,62033,45712,53446,21777,0,normal
31-Mar-19,12:37:28,11520,28992,55166,27140,0,normal
31-Mar-19, 12:37:29 ,22917,43824,50111,48863,0,normal
31-Mar-19, 12:37:29 ,31248,8082,60759,24655,0,normal
31-Mar-19,12:37:29,22917,43824,50111,48863,0,normal
31-Mar-19, 12:37:32 ,14475,16814,17193,33378,0,normal
31-Mar-19,12:37:34,9696,57089,33832,64684,0,normal
31-Mar-19, 12:37:36 ,24313,57220,13224,27585,0,normal
31-Mar-19,12:37:36,24313,57220,13224,27585,0,normal
31-Mar-19,12:37:36,9565,30679,27766,5720,0,normal
31-Mar-19, 12:37:37 ,20930,49983,59400,18392,0,normal
31-Mar-19,12:37:37,22214,832,31095,51144,0,normal
31-Mar-19, 12:37:38 ,22214,832,31095,51144,0,normal
31-Mar-19, 12:37:38 ,60479,18511,12452,57744,0,normal
31-Mar-19,12:37:38,12282,12841,58803,3968,0,normal
31-Mar-19, 12:37:39 ,17002,20434,10781,46700,0,normal
31-Mar-19, 12:37:39 ,2944,20532,252,31859,0,normal
31-Mar-19, 12:37:40 ,2944,20532,252,31859,0,normal
31-Mar-19,12:37:40,62863,11794,30103,8545,0,normal
31-Mar-19, 12:37:42 ,13080,33890,44671,9676,0,normal
31-Mar-19, 12:37:42 ,5858,41349,18227,1,0,normal
31-Mar-19, 12:37:43 ,13080,33890,44671,9676,0,normal
31-Mar-19, 12:37:43 ,14740,36031,45063,2472,0,normal
31-Mar-19, 12:37:43 ,22128,62139,9147,54359,0,normal
31-Mar-19, 12:37:44 ,24544,34616,57623,46700,0,normal
31-Mar-19,12:37:45,28264,48144,1653,11044,0,normal
31-Mar-19,12:37:45,62818,65071,59375,63876,0,normal
31-Mar-19, 12:37:46 ,35329,11109,53555,11695,0,normal
31-Mar-19,12:37:46,35329,11109,53555,11695,0,normal
31-Mar-19,12:37:46,50660,31082,39331,16836,0,normal
31-Mar-19,12:37:46,62818,65071,59375,63876,0,normal
31-Mar-19,12:37:46,65240,21892,10553,31460,0,normal
31-Mar-19, 12:37:47 ,21581,4839,12731,59618,0,normal
31-Mar-19, 12:37:48 ,18894,25599,3823,52158,0,normal
31-Mar-19, 12:37:48 ,27310,60763,33366,33510,0,normal
31-Mar-19,12:37:48,13962,25315,45429,58745,0,normal
31-Mar-19,12:37:48,3092,57851,29014,61736,0,normal
31-Mar-19, 12:37:49 ,50067,21517,17532,62463,0,normal
31-Mar-19,12:37:49,50067,21517,17532,62463,0,normal
31-Mar-19,12:37:50,50067,21517,17532,62463,0,normal
